wavelength_nm,R,T,A
6.579999999999998863e+02,4.821848808993714486e-01,9.098448113799534331e-02,4.268306379626332636e-01
6.590000000000000000e+02,4.817964788893012162e-01,9.056727139294200313e-02,4.276362497177567668e-01
6.599999999999998863e+02,4.816454768489808469e-01,9.012199022087251377e-02,4.282325329301466255e-01
6.609999999999998863e+02,4.816899822848283441e-01,8.964508496344496258e-02,4.286649327517266239e-01
6.620000000000000000e+02,4.819798122177621491e-01,8.913922830211923332e-02,4.288809594801186731e-01
6.629999999999998863e+02,4.825156305186839578e-01,8.860466417115185622e-02,4.288797053101641721e-01
6.639999999999998863e+02,4.832970693841948662e-01,8.804178635446177625e-02,4.286611442613432743e-01
6.650000000000000000e+02,4.843227393892315380e-01,8.745113344382919596e-02,4.282261271669392522e-01
6.660000000000000000e+02,4.856271963847098028e-01,8.683725857662961956e-02,4.275355450386605360e-01
6.669999999999998863e+02,4.871667535697093432e-01,8.619711476359671887e-02,4.266361316666940073e-01
6.680000000000000000e+02,4.889369785602893925e-01,8.553156589941070254e-02,4.255314555402999188e-01
6.690000000000000000e+02,4.909327603410173491e-01,8.484188181636771742e-02,4.242253578426148919e-01
6.699999999999998863e+02,4.931480601505492944e-01,8.412920485382935354e-02,4.227227349956212965e-01
6.710000000000000000e+02,4.955850373384300678e-01,8.339523875064588920e-02,4.210197239109240153e-01
6.719999999999998863e+02,4.982272524810865133e-01,8.264150743274902011e-02,4.191312400861645360e-01
6.730000000000000000e+02,5.010627985059111777e-01,8.186928031688327223e-02,4.170679211772055361e-01
6.739999999999998863e+02,5.040825836160041096e-01,8.107939915634806982e-02,4.148380172276477929e-01
6.749999999999998863e+02,5.072760242648245432e-01,8.027163806821582814e-02,4.124523376669596564e-01
6.760000000000000000e+02,5.106356211920031196e-01,7.944980056225124654e-02,4.099145782457456200e-01
6.769999999999998863e+02,5.141516511581349924e-01,7.861539038032516746e-02,4.072329584615398401e-01
6.779999999999998863e+02,5.178141517625243218e-01,7.776992013575823037e-02,4.044159281017174479e-01
6.790000000000000000e+02,5.216129901903728827e-01,7.691490162773366446e-02,4.014721081818934389e-01
6.800000000000000000e+02,5.255379295288552521e-01,7.605183673766678643e-02,3.984102337334779476e-01
6.809999999999998863e+02,5.295657388577584834e-01,7.517732651916156361e-02,3.952569346230799807e-01
6.820000000000000000e+02,5.337000731825914945e-01,7.429587969845734274e-02,3.920040471189511488e-01
6.830000000000000000e+02,5.379317581040645724e-01,7.341032363310689979e-02,3.886579182628285278e-01
6.839999999999998863e+02,5.422510169041386829e-01,7.252251129299154553e-02,3.852264718028697854e-01
6.850000000000000000e+02,5.466478205658786838e-01,7.163380034795988061e-02,3.817183790861614634e-01
6.859999999999998863e+02,5.511190227731715963e-01,7.075044801675445250e-02,3.781305292100739512e-01
6.870000000000000000e+02,5.556462094150080855e-01,6.986874627656460002e-02,3.744850443084273284e-01
